2023-05-22 19:25:38.625624,2023-05-22 19:25:39.148878,200,"{""id"":""90887d45-014e-4e5d-8697-2799c036b00a"",""time"":""2023-05-22T19:25:39.143Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783538697,""end_1"":1684783539143,""send_2"":1684783538751,""start_2"":1684783539049,""end_2"":1684783539061,""receive_2"":1684783539063,""send_3"":1684783539063,""start_3"":1684783539065,""end_3"":1684783539078,""receive_3"":1684783539143}}}"
2023-05-22 19:25:39.148954,2023-05-22 19:25:39.662607,200,"{""id"":""ad43e7de-1343-4ff3-9a8d-5ceeb545a5c3"",""time"":""2023-05-22T19:25:39.643Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783539223,""end_1"":1684783539643,""send_2"":1684783539344,""start_2"":1684783539452,""end_2"":1684783539464,""receive_2"":1684783539543,""send_3"":1684783539543,""start_3"":1684783539548,""end_3"":1684783539561,""receive_3"":1684783539643}}}"
2023-05-22 19:25:39.662670,2023-05-22 19:25:40.069596,200,"{""id"":""001928b8-eb09-42eb-a40a-948e156e6229"",""time"":""2023-05-22T19:25:40.062Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783539735,""end_1"":1684783540062,""send_2"":1684783539750,""start_2"":1684783539952,""end_2"":1684783539964,""receive_2"":1684783540043,""send_3"":1684783540043,""start_3"":1684783540049,""end_3"":1684783540061,""receive_3"":1684783540062}}}"
2023-05-22 19:25:40.069662,2023-05-22 19:25:40.582511,200,"{""id"":""961b145f-b2cb-4f13-aaf3-86d527757f48"",""time"":""2023-05-22T19:25:40.562Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783540143,""end_1"":1684783540562,""send_2"":1684783540249,""start_2"":1684783540251,""end_2"":1684783540263,""receive_2"":1684783540264,""send_3"":1684783540264,""start_3"":1684783540544,""end_3"":1684783540561,""receive_3"":1684783540562}}}"
2023-05-22 19:25:40.582560,2023-05-22 19:25:41.020653,200,"{""id"":""bfe9ddd3-a109-4c3a-9d5d-c15f9f7e8d72"",""time"":""2023-05-22T19:25:41.074Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783540747,""end_1"":1684783541074,""send_2"":1684783540947,""start_2"":1684783541043,""end_2"":1684783541056,""receive_2"":1684783541058,""send_3"":1684783541059,""start_3"":1684783541061,""end_3"":1684783541073,""receive_3"":1684783541074}}}"
2023-05-22 19:25:41.020695,2023-05-22 19:25:41.502392,200,"{""id"":""61479192-4046-41aa-a0bb-210a0d4ba0c8"",""time"":""2023-05-22T19:25:41.557Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783541145,""end_1"":1684783541557,""send_2"":1684783541358,""start_2"":1684783541443,""end_2"":1684783541456,""receive_2"":1684783541464,""send_3"":1684783541465,""start_3"":1684783541544,""end_3"":1684783541556,""receive_3"":1684783541557}}}"
2023-05-22 19:25:41.502441,2023-05-22 19:25:41.806458,200,"{""id"":""5fada461-0981-428d-893e-9e8655bd3ad0"",""time"":""2023-05-22T19:25:41.863Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783541574,""end_1"":1684783541863,""send_2"":1684783541650,""start_2"":1684783541744,""end_2"":1684783541756,""receive_2"":1684783541765,""send_3"":1684783541766,""start_3"":1684783541845,""end_3"":1684783541862,""receive_3"":1684783541863}}}"
2023-05-22 19:25:41.806514,2023-05-22 19:25:42.017467,200,"{""id"":""4b037100-6ca2-46fd-892d-4f470a1bddd1"",""time"":""2023-05-22T19:25:42.073Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783541879,""end_1"":1684783542073,""send_2"":1684783541955,""start_2"":1684783542044,""end_2"":1684783542056,""receive_2"":1684783542057,""send_3"":1684783542057,""start_3"":1684783542059,""end_3"":1684783542071,""receive_3"":1684783542073}}}"
2023-05-22 19:25:42.017504,2023-05-22 19:25:42.426295,200,"{""id"":""5959a94d-46dc-4142-8244-dc5f21a7473a"",""time"":""2023-05-22T19:25:42.379Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783542088,""end_1"":1684783542379,""send_2"":1684783542251,""start_2"":1684783542349,""end_2"":1684783542363,""receive_2"":1684783542364,""send_3"":1684783542364,""start_3"":1684783542366,""end_3"":1684783542378,""receive_3"":1684783542379}}}"
2023-05-22 19:25:42.426353,2023-05-22 19:25:42.628928,200,"{""id"":""358b9a84-7bdf-4649-8f53-ad37e9555f2c"",""time"":""2023-05-22T19:25:42.686Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783542498,""end_1"":1684783542686,""send_2"":1684783542643,""start_2"":1684783542657,""end_2"":1684783542670,""receive_2"":1684783542671,""send_3"":1684783542671,""start_3"":1684783542673,""end_3"":1684783542685,""receive_3"":1684783542686}}}"
2023-05-22 19:25:42.628959,2023-05-22 19:25:43.243956,200,"{""id"":""80d52b41-331d-4316-8fbb-1cf4bc18a9bd"",""time"":""2023-05-22T19:25:43.264Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783542845,""end_1"":1684783543263,""send_2"":1684783543046,""start_2"":1684783543153,""end_2"":1684783543166,""receive_2"":1684783543168,""send_3"":1684783543168,""start_3"":1684783543248,""end_3"":1684783543262,""receive_3"":1684783543263}}}"
2023-05-22 19:25:43.244018,2023-05-22 19:25:43.501798,200,"{""id"":""7b7ca28d-58da-4750-a3fb-b62f84558509"",""time"":""2023-05-22T19:25:43.559Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783543317,""end_1"":1684783543559,""send_2"":1684783543451,""start_2"":1684783543453,""end_2"":1684783543465,""receive_2"":1684783543466,""send_3"":1684783543466,""start_3"":1684783543544,""end_3"":1684783543558,""receive_3"":1684783543559}}}"
2023-05-22 19:25:43.501833,2023-05-22 19:25:43.627157,200,"{""id"":""8bba34b3-8f95-42a2-b9d8-7be3c7102ebf"",""time"":""2023-05-22T19:25:43.684Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783543573,""end_1"":1684783543684,""send_2"":1684783543648,""start_2"":1684783543656,""end_2"":1684783543669,""receive_2"":1684783543669,""send_3"":1684783543670,""start_3"":1684783543671,""end_3"":1684783543683,""receive_3"":1684783543684}}}"
2023-05-22 19:25:43.627201,2023-05-22 19:25:43.905413,200,"{""id"":""8b9d2773-5bb6-4035-9aab-05c623bcf63d"",""time"":""2023-05-22T19:25:43.962Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783543746,""end_1"":1684783543962,""send_2"":1684783543847,""start_2"":1684783543855,""end_2"":1684783543868,""receive_2"":1684783543869,""send_3"":1684783543869,""start_3"":1684783543948,""end_3"":1684783543961,""receive_3"":1684783543962}}}"
2023-05-22 19:25:43.905461,2023-05-22 19:25:44.123571,200,"{""id"":""2c3a7756-d1c8-4902-a4de-ff18a62c4698"",""time"":""2023-05-22T19:25:44.178Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783543976,""end_1"":1684783544178,""send_2"":1684783544142,""start_2"":1684783544144,""end_2"":1684783544157,""receive_2"":1684783544161,""send_3"":1684783544162,""start_3"":1684783544165,""end_3"":1684783544177,""receive_3"":1684783544178}}}"
2023-05-22 19:25:44.123613,2023-05-22 19:25:44.605707,200,"{""id"":""8c8697a5-3b7f-491e-844b-800ef965b163"",""time"":""2023-05-22T19:25:44.662Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783544246,""end_1"":1684783544662,""send_2"":1684783544443,""start_2"":1684783544450,""end_2"":1684783544462,""receive_2"":1684783544550,""send_3"":1684783544550,""start_3"":1684783544645,""end_3"":1684783544661,""receive_3"":1684783544662}}}"
2023-05-22 19:25:44.605753,2023-05-22 19:25:44.918287,200,"{""id"":""6de20e2a-f92c-408b-ab73-3432ffcc7a73"",""time"":""2023-05-22T19:25:44.975Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783544676,""end_1"":1684783544975,""send_2"":1684783544852,""start_2"":1684783544945,""end_2"":1684783544959,""receive_2"":1684783544960,""send_3"":1684783544960,""start_3"":1684783544961,""end_3"":1684783544974,""receive_3"":1684783544975}}}"
2023-05-22 19:25:44.918323,2023-05-22 19:25:45.016394,200,"{""id"":""e10c9955-6dcb-46d7-b9b0-1c1812dd1507"",""time"":""2023-05-22T19:25:45.073Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783544989,""end_1"":1684783545072,""send_2"":1684783545042,""start_2"":1684783545044,""end_2"":1684783545057,""receive_2"":1684783545058,""send_3"":1684783545058,""start_3"":1684783545059,""end_3"":1684783545071,""receive_3"":1684783545072}}}"
2023-05-22 19:25:45.016436,2023-05-22 19:25:45.394097,200,"{""id"":""e5acafb0-01e0-46a9-8d94-ecdb5f121677"",""time"":""2023-05-22T19:25:45.380Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783545087,""end_1"":1684783545380,""send_2"":1684783545250,""start_2"":1684783545347,""end_2"":1684783545364,""receive_2"":1684783545365,""send_3"":1684783545366,""start_3"":1684783545367,""end_3"":1684783545379,""receive_3"":1684783545380}}}"
2023-05-22 19:25:45.394148,2023-05-22 19:25:45.598499,200,"{""id"":""dbe1fb0f-2328-4efb-aeab-092bb5caa8e4"",""time"":""2023-05-22T19:25:45.656Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783545466,""end_1"":1684783545656,""send_2"":1684783545547,""start_2"":1684783545558,""end_2"":1684783545571,""receive_2"":1684783545571,""send_3"":1684783545571,""start_3"":1684783545643,""end_3"":1684783545655,""receive_3"":1684783545656}}}"
2023-05-22 19:25:45.598516,2023-05-22 19:25:45.732251,200,"{""id"":""08e564ce-4537-46a0-a3df-da8a65e91cfa"",""time"":""2023-05-22T19:25:45.788Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783545671,""end_1"":1684783545788,""send_2"":1684783545747,""start_2"":1684783545760,""end_2"":1684783545772,""receive_2"":1684783545773,""send_3"":1684783545773,""start_3"":1684783545775,""end_3"":1684783545787,""receive_3"":1684783545788}}}"
2023-05-22 19:25:45.732294,2023-05-22 19:25:45.816826,200,"{""id"":""28dc6b8a-016b-4c19-a1be-d40f4b95feb6"",""time"":""2023-05-22T19:25:45.874Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783545802,""end_1"":1684783545874,""send_2"":1684783545843,""start_2"":1684783545845,""end_2"":1684783545857,""receive_2"":1684783545858,""send_3"":1684783545858,""start_3"":1684783545860,""end_3"":1684783545873,""receive_3"":1684783545873}}}"
2023-05-22 19:25:45.816875,2023-05-22 19:25:46.021519,200,"{""id"":""5109b3fe-92fc-426d-a5de-dd35daae9794"",""time"":""2023-05-22T19:25:46.078Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783545889,""end_1"":1684783546078,""send_2"":1684783545951,""start_2"":1684783546044,""end_2"":1684783546060,""receive_2"":1684783546061,""send_3"":1684783546061,""start_3"":1684783546065,""end_3"":1684783546077,""receive_3"":1684783546078}}}"
2023-05-22 19:25:46.021557,2023-05-22 19:25:46.124294,200,"{""id"":""33a6c16b-38b3-4c5e-a193-98dae3dd38be"",""time"":""2023-05-22T19:25:46.180Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783546091,""end_1"":1684783546180,""send_2"":1684783546144,""start_2"":1684783546146,""end_2"":1684783546164,""receive_2"":1684783546165,""send_3"":1684783546165,""start_3"":1684783546167,""end_3"":1684783546179,""receive_3"":1684783546180}}}"
2023-05-22 19:25:46.124349,2023-05-22 19:25:46.319414,200,"{""id"":""3cf18fb1-21b1-456c-af0b-4cec279272ed"",""time"":""2023-05-22T19:25:46.377Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783546194,""end_1"":1684783546377,""send_2"":1684783546252,""start_2"":1684783546346,""end_2"":1684783546361,""receive_2"":1684783546362,""send_3"":1684783546362,""start_3"":1684783546364,""end_3"":1684783546376,""receive_3"":1684783546377}}}"
2023-05-22 19:25:46.319445,2023-05-22 19:25:46.625007,200,"{""id"":""b78f4285-cb72-4f99-bae6-5f77ca57823a"",""time"":""2023-05-22T19:25:46.578Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783546390,""end_1"":1684783546578,""send_2"":1684783546544,""start_2"":1684783546549,""end_2"":1684783546563,""receive_2"":1684783546563,""send_3"":1684783546563,""start_3"":1684783546565,""end_3"":1684783546577,""receive_3"":1684783546578}}}"
2023-05-22 19:25:46.625095,2023-05-22 19:25:46.925153,200,"{""id"":""497cab17-5b19-460d-b23c-9fe13d26092e"",""time"":""2023-05-22T19:25:46.982Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783546697,""end_1"":1684783546982,""send_2"":1684783546851,""start_2"":1684783546948,""end_2"":1684783546963,""receive_2"":1684783546964,""send_3"":1684783546964,""start_3"":1684783546966,""end_3"":1684783546979,""receive_3"":1684783546982}}}"
2023-05-22 19:25:46.925195,2023-05-22 19:25:47.018894,200,"{""id"":""3c707c92-dd0c-4e01-8c89-edaf9e22c329"",""time"":""2023-05-22T19:25:47.075Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783546996,""end_1"":1684783547075,""send_2"":1684783547042,""start_2"":1684783547046,""end_2"":1684783547059,""receive_2"":1684783547060,""send_3"":1684783547060,""start_3"":1684783547062,""end_3"":1684783547074,""receive_3"":1684783547075}}}"
2023-05-22 19:25:47.018929,2023-05-22 19:25:47.118848,200,"{""id"":""51ac4b10-d25d-40b8-b03b-f548840a343a"",""time"":""2023-05-22T19:25:47.175Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783547093,""end_1"":1684783547175,""send_2"":1684783547105,""start_2"":1684783547146,""end_2"":1684783547160,""receive_2"":1684783547161,""send_3"":1684783547161,""start_3"":1684783547162,""end_3"":1684783547175,""receive_3"":1684783547175}}}"
2023-05-22 19:25:47.118894,2023-05-22 19:25:47.322858,200,"{""id"":""9cb86246-fbd1-4049-bb20-667048ec7503"",""time"":""2023-05-22T19:25:47.380Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783547190,""end_1"":1684783547380,""send_2"":1684783547251,""start_2"":1684783547347,""end_2"":1684783547364,""receive_2"":1684783547365,""send_3"":1684783547365,""start_3"":1684783547367,""end_3"":1684783547379,""receive_3"":1684783547379}}}"
2023-05-22 19:25:47.322905,2023-05-22 19:25:47.421756,200,"{""id"":""33460d04-58b0-4ba6-8783-a6f8f150ac91"",""time"":""2023-05-22T19:25:47.478Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783547394,""end_1"":1684783547478,""send_2"":1684783547446,""start_2"":1684783547449,""end_2"":1684783547462,""receive_2"":1684783547462,""send_3"":1684783547463,""start_3"":1684783547464,""end_3"":1684783547477,""receive_3"":1684783547478}}}"
2023-05-22 19:25:47.421801,2023-05-22 19:25:47.615355,200,"{""id"":""9e3d7511-e122-42b6-84d3-43aa42e98114"",""time"":""2023-05-22T19:25:47.672Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783547493,""end_1"":1684783547672,""send_2"":1684783547643,""start_2"":1684783547645,""end_2"":1684783547657,""receive_2"":1684783547658,""send_3"":1684783547658,""start_3"":1684783547660,""end_3"":1684783547672,""receive_3"":1684783547672}}}"
2023-05-22 19:25:47.615398,2023-05-22 19:25:47.789085,200,"{""id"":""a5bdbf47-f72e-46cc-aef3-eea9b5cc2d1d"",""time"":""2023-05-22T19:25:47.843Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783547686,""end_1"":1684783547843,""send_2"":1684783547748,""start_2"":1684783547765,""end_2"":1684783547777,""receive_2"":1684783547778,""send_3"":1684783547778,""start_3"":1684783547779,""end_3"":1684783547791,""receive_3"":1684783547843}}}"
2023-05-22 19:25:47.789136,2023-05-22 19:25:48.056828,200,"{""id"":""a1a58b12-e64e-42c8-96b4-be68801a0cb7"",""time"":""2023-05-22T19:25:48.090Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783547862,""end_1"":1684783548090,""send_2"":1684783547945,""start_2"":1684783548062,""end_2"":1684783548074,""receive_2"":1684783548075,""send_3"":1684783548075,""start_3"":1684783548077,""end_3"":1684783548089,""receive_3"":1684783548090}}}"
2023-05-22 19:25:48.056850,2023-05-22 19:25:48.119468,200,"{""id"":""da871d27-9c38-4914-9925-a884bcae987b"",""time"":""2023-05-22T19:25:48.176Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783548129,""end_1"":1684783548176,""send_2"":1684783548147,""start_2"":1684783548148,""end_2"":1684783548161,""receive_2"":1684783548161,""send_3"":1684783548162,""start_3"":1684783548163,""end_3"":1684783548175,""receive_3"":1684783548176}}}"
2023-05-22 19:25:48.119514,2023-05-22 19:25:48.620147,200,"{""id"":""f40e8911-2d1a-4ec5-8727-6f761ed998c6"",""time"":""2023-05-22T19:25:48.676Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783548190,""end_1"":1684783548676,""send_2"":1684783548644,""start_2"":1684783548647,""end_2"":1684783548660,""receive_2"":1684783548661,""send_3"":1684783548662,""start_3"":1684783548663,""end_3"":1684783548675,""receive_3"":1684783548676}}}"
2023-05-22 19:25:48.620207,2023-05-22 19:25:48.717142,200,"{""id"":""a53ffd3b-bd7d-48b0-9eaf-0ee507f10f49"",""time"":""2023-05-22T19:25:48.774Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783548691,""end_1"":1684783548774,""send_2"":1684783548744,""start_2"":1684783548746,""end_2"":1684783548759,""receive_2"":1684783548759,""send_3"":1684783548759,""start_3"":1684783548761,""end_3"":1684783548773,""receive_3"":1684783548774}}}"
2023-05-22 19:25:48.717189,2023-05-22 19:25:49.082364,200,"{""id"":""9589590d-d7db-4406-bf20-0d99a8c9a514"",""time"":""2023-05-22T19:25:49.093Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783548789,""end_1"":1684783549093,""send_2"":1684783549043,""start_2"":1684783549065,""end_2"":1684783549077,""receive_2"":1684783549078,""send_3"":1684783549078,""start_3"":1684783549080,""end_3"":1684783549093,""receive_3"":1684783549093}}}"
2023-05-22 19:25:49.082400,2023-05-22 19:25:49.389341,200,"{""id"":""78422a77-e035-4c30-8a01-702a515a65e8"",""time"":""2023-05-22T19:25:49.392Z"",""type"":""response"",""source"":""cpu-processing-1"",""specversion"":""1.0"",""data"":{""result"":484,""timestamps"":{""start_1"":1684783549159,""end_1"":1684783549392,""send_2"":1684783549253,""start_2"":1684783549363,""end_2"":1684783549376,""receive_2"":1684783549377,""send_3"":1684783549377,""start_3"":1684783549378,""end_3"":1684783549391,""receive_3"":1684783549392}}}"
