2023-07-02 09:56:18.264405,2023-07-02 09:56:18.284615,with_scale_to_zero,404,404 Client Error: Not Found for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:18.789225,2023-07-02 09:56:18.804160,with_scale_to_zero,404,404 Client Error: Not Found for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:19.309002,2023-07-02 09:56:19.327798,with_scale_to_zero,404,404 Client Error: Not Found for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:19.828723,2023-07-02 09:56:19.842653,with_scale_to_zero,404,404 Client Error: Not Found for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:20.348033,2023-07-02 09:56:20.361645,with_scale_to_zero,404,404 Client Error: Not Found for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:20.864825,2023-07-02 09:56:20.883737,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:21.386814,2023-07-02 09:56:21.409876,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:21.911982,2023-07-02 09:56:21.928324,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:22.433683,2023-07-02 09:56:22.453274,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:22.955225,2023-07-02 09:56:22.974240,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:23.478406,2023-07-02 09:56:23.506976,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:24.012367,2023-07-02 09:56:24.033590,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:24.534534,2023-07-02 09:56:24.555023,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:25.060395,2023-07-02 09:56:25.086608,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:25.587753,2023-07-02 09:56:25.611983,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:26.117337,2023-07-02 09:56:26.142013,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:26.647342,2023-07-02 09:56:26.673871,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:27.176180,2023-07-02 09:56:27.196044,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:27.699726,2023-07-02 09:56:27.717155,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:28.220477,2023-07-02 09:56:28.237960,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:28.741439,2023-07-02 09:56:28.762281,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:29.267613,2023-07-02 09:56:29.287561,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
2023-07-02 09:56:29.792864,2023-07-02 09:56:29.812495,with_scale_to_zero,400,400 Client Error: Bad Request for url: http://cpu-processing-1.default.172.16.0.215.sslip.io/
